id_user,timestamp,source,message
5298,11/14/2024,livechat,"""Hi received only 80"""
5288,11/14/2024,livechat,"""I'm trying to recover the email address but it's difficult"""
68,11/14/2024,telegram,"""I deposited $10 into my USDT wallet. It was confirmed then somehow it got sent to out and it never appeared in my account"""
4051,11/14/2024,livechat,"""Can you please explain to me why there ZERO record of my Wild Spins games?"""
4838,11/14/2024,livechat,"""I played wild spins"""
4497,11/14/2024,livechat,"""So this is a scam site"""
3982,11/14/2024,livechat,"""Yes absolutely"""
4854,11/14/2024,livechat,"""You have to send them to my bank?"""
4215,11/14/2024,livechat,"""Is there any no deposit bonus I can claim though"""
5234,11/14/2024,livechat,"""Wild Spins"""
4210,11/14/2024,livechat,"""i need to have more assistance on where my money has gone"""
4430,11/14/2024,livechat,"""Yes sir thank you"""
4279,11/14/2024,livechat,"""Hi,agent pls"""
1049,11/14/2024,livechat,"""It goes straight into the game regularly"""
579,11/14/2024,livechat,"""Well there was a couple times on Monday where you guys are supposed to do 50% of what I deposit and I never got that"""
4269,11/14/2024,livechat,"""Where’s my money at I have the proof that I sent it and it went to the block chain so where’s is it at"""
1395,11/14/2024,livechat,"""Hi there im trying to deposit on my account how come he dosent go.through"""
5085,11/14/2024,livechat,"""I have 80 free spins left"""
4330,11/14/2024,livechat,"""I have talked to my bank and it is nothing that they have done. It's happening at your end ur charging Me in American dollars not New Zealand dollars"""
5068,11/14/2024,livechat,"""Can you please find out for me with my uploading of my documents of deposit and payment method which I already uploaded to you already. It’s still pending after afew days already. I dont want to continue depositing and playing when it’s hasn’t been resolved"""
5153,11/14/2024,livechat,"""Why can I not play my 80 free spins"""
1635,11/14/2024,livechat,"""Sorry load plz"""
4559,11/14/2024,livechat,"""That’s bullshit"""
660,11/14/2024,telegram,"""It’s still not working"""
5247,11/14/2024,livechat,"""Can you delete the other account off my profile"""
4838,11/14/2024,livechat,"""Some of this number was 1time payment credit card"""
184,11/14/2024,telegram,"""I was unaware that they were now for my deposit"""
3651,11/14/2024,livechat,"""Heyso is the 500 not done properly"""
4493,11/14/2024,livechat,"""Do you know which countrys allows Pragmatic play?"""
184,11/14/2024,telegram,"""Yesterday I wrote in about my free spins for depositing on Wednesday and I haven’t gotten them"""
5580,11/14/2024,livechat,"""Okay, i will try this"""
4922,11/14/2024,livechat,"""I don't have utility bills"""
2372,11/14/2024,livechat,"""It was 47 doll"""
4327,11/14/2024,livechat,"""Hello Dave so I'm so sorry to bother you I'm. Not sure how to compare the bitcoin currency to us dollar amount so I put a minium amount that I usually always do when I have a minimum amount to play with that had always made it with no problem I have made a deposit it's cleared on the other side but had not made it to my account"""
5701,11/14/2024,livechat,"""k I will try that now thank you"""
5402,11/14/2024,livechat,"""Will the games complete correctly?"""
5456,11/14/2024,livechat,"""I made a deposit and never received it"""
5121,11/14/2024,livechat,"""I'm trying to deposit 20.00 from my one bank account"""
2514,11/14/2024,livechat,"""Thats it thank you very much 😁"""
5773,11/14/2024,livechat,"""I  made a deposit i thought it was for 20, but it was for only 8$ actually."""
4865,11/14/2024,livechat,"""Can you credit me free spinsz"""
1745,11/14/2024,livechat,"""I’m a a VIP I spend a lot of money here . And you can see my bets have never been that high"""
1553,11/14/2024,livechat,"""could this deposit be added as a bonus"""
5400,11/14/2024,livechat,"""If it's the same address when you send it and receive it each time then yes. Do they assign a different address each time you do a transaction?"""
5143,11/14/2024,livechat,"""I have rescued payout tupicslly 24 hours period"""
4866,11/14/2024,livechat,"""it hasnt before"""
5221,11/15/2024,livechat,"""My bonus spins aren't activating"""
5574,11/15/2024,livechat,"""or how ever ya spell it"""
4436,11/15/2024,livechat,"""Why are u not responding"""
5058,11/15/2024,livechat,"""Ok yes Friday loyalty then :)"""
5264,11/15/2024,livechat,"""Hey I have yesterday made to deposit it today at receive free bonus but it's not letting me play them activate them but I never play them"""
5661,11/15/2024,livechat,"""Ho Josie. U can see all my messages right? Or do I need to explain again?"""
4637,11/15/2024,livechat,"""no transaction on pending"""
5388,11/15/2024,livechat,"""qnd it pending"""
5218,11/15/2024,livechat,"""No error  I mean I’ve never had this problem before it was like skipping reals lost 40 bucks like instantly"""
5375,11/15/2024,livechat,"""never had this happen is why I’m asking"""
4567,11/15/2024,livechat,"""where are my free spins I logged on at 8 pm to get"""
660,11/15/2024,telegram,"""I think there’s a glitch"""
4651,11/15/2024,livechat,"""Hold on let me try to copy it again"""
5036,11/15/2024,livechat,"""Expired bonuses"""
5729,11/15/2024,livechat,"""I was in one of the slot games playing and left it for a different one and when I went into the other one it said I had no funds when I just had like $25-30 when I was leaving the last game"""
5307,11/15/2024,livechat,"""Why was my transaction canceled and I only got 100$ back"""
4637,11/15/2024,livechat,"""I seen the address on there an told my husband that’s not my useral address but I went ahead an copied it an sent it"""
1246,11/15/2024,telegram,"""How long will it take for the funds to come back into my account so I can cash out again"""
1246,11/15/2024,telegram,"""The cash out that you canceled because I put in the wrong detailes"""
4922,11/15/2024,livechat,"""The email I got"""
5493,11/15/2024,livechat,"""This is pissing me off. Stop closing me out of the chat and saying I’m not active I’m right here."""
5466,11/15/2024,livechat,"""do I need to explain what just happen ?"""
5639,11/15/2024,livechat,"""Just wondering why I didn't get the Friday bonus this week"""
5250,11/15/2024,livechat,"""Crypto deposit"""
4304,11/15/2024,livechat,"""Thats \"" i will make you angry\"" bonus"""
5676,11/15/2024,livechat,"""I usually get it at 8pm CST. I'm kinda worridd"""
4886,11/15/2024,livechat,"""No problem"""
4793,11/15/2024,livechat,"""Im not computer smart"""
5587,11/15/2024,livechat,"""dont wanna take to much Of your time"""
3873,11/15/2024,livechat,"""So I believe u owe me another 100"""
5207,11/15/2024,livechat,"""Hi there, I have an inquiry about a request asked of me for my withdrawal process"""
4190,11/15/2024,livechat,"""Hi I need to speak w someone about my last cash out"""
4653,11/15/2024,livechat,"""fucking coward ass fucking thieves"""
5513,11/15/2024,livechat,"""can I speak to an agent."""
3376,11/15/2024,livechat,"""I understand that I used it then what I am saying is I never used it again and I would very much like to see a copy of the cash out slip I used on 11/11"""
6045,11/15/2024,livechat,"""Hi I sent this money to this address that you provided on your platform and I do not know where it is now"""
4959,11/15/2024,livechat,"""You can delet us to"""
4813,11/15/2024,livechat,"""Is it a nab account the one I sent to?"""
6903,11/15/2024,livechat,"""i thought it was kind of unusual that it is asking me for a dollar amt instead of a bitcoin amt but it wont let me change it"""
6146,11/15/2024,livechat,"""really? So there’s nothing you’ll do?"""
817,11/15/2024,telegram,"""I did not ask for aelcome package promotion"""
7849,11/15/2024,livechat,"""Knowing y lucky its expired"""
6935,11/15/2024,livechat,"""Like I'm supposed to trust gambling here now"""
7434,11/15/2024,livechat,"""Secondly....I deposited and won with money I deposited....not any previous money"""
4612,11/15/2024,livechat,"""What's going on"""
156,11/15/2024,telegram,"""Apologize it may have been the day before that but it was one of these days. I hit the jackpot mania number and didn't get award the $100"""
4393,11/15/2024,livechat,"""No do not do that again"""
6722,11/15/2024,livechat,"""I am trying to confirm my withdrawal By clicking the link I received in the email and I keep getting a message saying confirmation failed"""
7112,11/15/2024,livechat,"""I just moved back to Canada"""
107,11/15/2024,telegram,"""Is it the system or my wifi?"""
4900,11/15/2024,livechat,"""I didn't receive my Friday loyalty bonus"""
6800,11/16/2024,livechat,"""i need my money please"""
6718,11/16/2024,livechat,"""Ok then it was not that one"""
1987,11/16/2024,livechat,"""It was cleared on blockchain but it was never credited to my account that's why it keeps coming up"""
7302,11/16/2024,livechat,"""When i cashed out a few days ago it accepted i nevrr got an email from you guys never withdrew"""
7305,11/16/2024,livechat,"""Cash app was m laat laat"""
7337,11/16/2024,livechat,"""This has to do w your side"""
6558,11/16/2024,livechat,"""I have deposited a lot of money the last week"""
1506,11/16/2024,livechat,"""yeah, do you want me to upload my documents again as I have withdrawn several times now so I don’t know why you need my documents again. Can you please have a look? Thank you."""
7236,11/16/2024,livechat,"""I need this 100$ so bad you have no idea"""
7976,11/16/2024,livechat,"""But onceb the free spins are completed, I can view them in USD, CORRECT?"""
3693,11/16/2024,livechat,"""No deposit free spins"""
870,11/16/2024,livechat,"""unsure why my account was brazil - my docs clearly showed another country"""
4042,11/16/2024,livechat,"""Can I talk with an agent please"""
7254,11/16/2024,livechat,"""Just wanted to transfer my history deposit"""
7003,11/16/2024,livechat,"""hi, how do I play with the 20 free spins instead of my account balance please?"""
6541,11/16/2024,livechat,"""Hey Dave can u please tell me what’s taking my 18.10 so long to deposit?"""
7923,11/16/2024,livechat,"""i sent BTC ABOUT AN HOUR AGO and it's confirmed on blockchain but not on Bitsarz yet and it was the right amount so I don't get why it's not on yet please help"""
1476,11/16/2024,telegram,"""It loads the regular game"""
6832,11/16/2024,livechat,"""Minor jackpot target was j100"""
6936,11/16/2024,livechat,"""I know alot of people who play"""
331,11/16/2024,livechat,"""This feels like I got scammed"""
6879,11/16/2024,livechat,"""when i scan it says crypto address is invalid?"""
1035,11/16/2024,livechat,"""Did you get the picture I sent"""
1742,11/16/2024,livechat,"""It said in the morning one person ahead of me blockchain"""
4599,11/16/2024,livechat,"""I don't know what that means I was able to withdrawl  funds yesterday and had no problem what so ever"""
6917,11/16/2024,livechat,"""I'm pretty sure I did that when I signed up"""
4011,11/16/2024,livechat,"""Can you do that please"""
7115,11/16/2024,livechat,"""I got a jackpot and the money never got on my account?"""
6675,11/16/2024,livechat,"""Itvwas on Aztec warrior or somtheing"""
1414,11/16/2024,telegram,"""Der is no Account"""
7810,11/16/2024,livechat,"""i lose a lot"""
3732,11/16/2024,livechat,"""im going to lose now 700 that ic ant aford to lose"""
1753,11/16/2024,telegram,"""Sorry my battery died."""
7563,11/16/2024,livechat,"""Glad I didn't."""
6693,11/16/2024,livechat,"""You guys have more free spins"""
7178,11/16/2024,livechat,"""Ok I need a small favour from your side at the moment"""
8008,11/16/2024,livechat,"""why is so taking so long to be credited my deposit in my account what’s going on"""
7080,11/16/2024,livechat,"""It's been confirmed on the block chain"""
1956,11/16/2024,livechat,"""I'm so close but I don't think I can b credited because of my lack of status"""
6690,11/16/2024,livechat,"""Hello I have free spins open but no money left in the account can you help me please"""
7072,11/16/2024,livechat,"""in free games"""
7160,11/16/2024,livechat,"""i played wir real money and now i have no money"""
1572,11/16/2024,livechat,"""Nope I lost a bunch never cash out"""
7839,11/16/2024,livechat,"""I’m trying to verify my email but I spelt it wrong on your site"""
843,11/16/2024,livechat,"""It's there thank you"""
7115,11/16/2024,livechat,"""Well the email that’s on the account isn’t spelled right so help me out"""
7346,11/17/2024,livechat,"""Which I'm not getting at all, from the start I was mislead, Dave told me my real money n bonus funds were completely separate and my real money would stay as real money  and then change of story once I make the deposit so I was mislead into accepting the bonus due to the discussion with him and now this Oliver person not even trying to understand and being passive aggressive  and just ending the chat without even letting me reply is not on"""
7845,11/17/2024,livechat,"""Hey I'm still having trouble with the promotion"""
8148,11/17/2024,livechat,"""I've done that and I couldn't get it"""
7337,11/17/2024,livechat,"""Can you confirm the amounts I sent through 3 cash out request on 15/11 x 2 and on 16/11 x 1"""
2325,11/17/2024,livechat,"""I'm not receiving weekly free spins.  Like I'm receiving them but apparently they dont show in my account.  But they're showing in my rewards history.  This is the only way I know.  I log in daily and always take advantage of secur"""
1774,11/17/2024,telegram,"""Where is my friday loyalty bonus"""
6909,11/17/2024,livechat,"""I made a deposit and it hasn't shown up"""
1882,11/17/2024,livechat,"""Fucki g kidding 17 spins in a row and nothi g on  bonous spins go fu k ypurselfs cheati g pie e of shit fuck u!!!!"""
1321,11/17/2024,livechat,"""Do u know why?"""
713,11/17/2024,telegram,"""I put money on my account and it said it was successful deposit but the amount isn’t showing up"""
7384,11/17/2024,livechat,"""Delete my account"""
7824,11/17/2024,livechat,"""If you look at my history you can see it a $50 cashout a"""
7634,11/17/2024,livechat,"""Cash You grant me a few let o deposit spins please"""
1532,11/17/2024,livechat,"""No thanks probably won't b playing here any more"""
6879,11/17/2024,livechat,"""Hi! I just sent SOL in exchange for USDT using the exchange…does this process take longer to reflect in my account vs sending USDT directly?"""
8162,11/17/2024,livechat,"""Can you help me"""
6857,11/17/2024,livechat,"""I really want to play but no money yet 😞"""
7012,11/17/2024,livechat,"""Give me m'y ltc reward and cash out"""
7974,11/17/2024,livechat,"""c6969d368c14821a157b5d5d8af4390ef43f277ca0b9f54a0726050f8d89eb04"""
7111,11/17/2024,livechat,"""I tried I can’t get into it"""
8138,11/17/2024,livechat,"""I made a deposit hours ago and it still has not posted"""
6774,11/17/2024,livechat,"""with this deposit"""
6968,11/17/2024,livechat,"""I’ve never played Plinko"""
7075,11/17/2024,livechat,"""my recent deposit says received"""
7313,11/17/2024,livechat,"""Ok. I accept that. I wanted to know, before I make a deposit, if I'll be able to withdraw my winning, if I do happen to win"""
7660,11/17/2024,livechat,"""All righty thanks for the chuckles"""
7096,11/17/2024,livechat,"""Yes escalate the issue for further review please"""
4061,11/17/2024,livechat,"""It is confirmed three times right before that's what I'm trying to show you"""
7302,11/17/2024,livechat,"""No problem"""
7889,11/17/2024,livechat,"""That would be the one with the red arrow"""
6874,11/17/2024,livechat,"""Kontoauszug heute"""
107,11/17/2024,telegram,"""Still don’t have it yet 🫣"""
7962,11/17/2024,livechat,"""Goodman again like I'm sorry if you're not I know that it's probably not your fault or whatever if it is then shame on you but again like I know I mean I know what I've been doing and I know what I was at not crazy I'm not dumb I'm not an a****** but think about it bro like this is not like come on man it's not $35 we're talking about I know you know what I mean again I apologize I don't mean to go off on you because you probably don't have nothing to do with it but I mean who else do I talk to? Put me in the right direction and I'll gladly go talk to them I do apologize for speaking to you in that manner but it's very very frustrating when I mean come on man like I know what I'm doing I know what I'm doing I am here in this moment I am looking at my phone I know what I was doing I know what was happening you were not here you do not know what's happening you looked at a screen and told me what I'm doing or what you think I was doing or what there's proof of me doing because that's all you have on the other hand I lived it so yes it's very frustrating to you and I'm sorry...."""
1329,11/17/2024,telegram,"""but can i withdraw in USDT"""
7759,11/17/2024,livechat,"""If you need that exactly so should i login in again and take a sc i"""
3910,11/17/2024,livechat,"""Id like to claim nick200 on my next deposit"""
1374,11/17/2024,livechat,"""Wish me luck xoxoxo"""
7764,11/17/2024,livechat,"""How do I change my username that displays on the jackpot mania tournaments or any other thing associated with my profile?"""
7474,11/17/2024,livechat,"""It’s not there"""
8325,11/17/2024,livechat,"""That is bit misleading to be honest but I'll use crypto in future"""
7065,11/17/2024,livechat,"""yeah, you can stop pushing me off and provide the proof"""
7838,11/17/2024,livechat,"""Copy sorry for this. I didn’t know that I didn’t realize that there was a minimum requirement to deposit."""
7510,11/17/2024,livechat,"""Copy. I know now. And I do appreciate it"""
7091,11/17/2024,livechat,"""I’m the only one who plays"""
6924,11/17/2024,livechat,"""My ten spins I need them"""
1804,11/17/2024,telegram,"""I have verified email it keeps saying no"""
7496,11/17/2024,livechat,"""Hi Jonathan"""
7653,11/17/2024,livechat,"""Can’t log in I’m in GB"""
7958,11/17/2024,livechat,"""I'd like to close my account please. There is not enough incentives to play here."""
4664,11/17/2024,livechat,"""Appericate"""
783,11/17/2024,livechat,"""Ok sorry about that I  check next time Bitcoin go up and but I appreciate it thank you so much ."""
7287,11/18/2024,livechat,"""No I activated them and it froze now won't load them"""
5331,11/18/2024,livechat,"""Yes, how can I get a hold of you directly"""
995,11/18/2024,telegram,"""It has said pending for about an hour now"""
2309,11/18/2024,livechat,"""Yes, no problem, so you're playing and for whatever reason, there'll be a little small red.in the middle that comes up once in a while that says something like it needs to be reset, and I don't know what it means it means, but you have no other option but to hit. It and then it will, it, uh, Rhea does its resets recalibrates. I don't know why well when it does. This doesn't matter what you were betting. If it was one cent or Harvard, you had it soon? Said, which might always be 15 lines. We're at 1 penny, which will be 15 cents. You could see it through my history. I play it quite a bit well. When it resets like that, it automatically goes to a $50, usually right? Instead of your last bet, so it's really easy to be in the in the moment and not realize that not slow down and keep betting like I just did and lost quite a bit right at the end and which means a lot to me. I like to play It for a while. As you could see, look at my history, I play quite a bit But it does that a lot, and it got me tonight"""
8269,11/18/2024,livechat,"""all the small print rules that just limit player loyalty"""
3747,11/18/2024,livechat,"""That's all thank u"""
6999,11/18/2024,livechat,"""That’s not an open ended answer…….. as in order for me to enjoy the casino for entertainment purposes, I would need VIP status."""
1781,11/18/2024,livechat,"""Hi i don't know if u guys realize this but there's an issue with the keno original btstarz game..."""
7119,11/18/2024,livechat,"""It’s says its50% reload bonus"""
8065,11/18/2024,livechat,"""i always use them"""
7885,11/18/2024,livechat,"""I just made a deposit of 0.10 LTC and it said I would get 0.20 LTC + 180 Free Spins."""
512,11/18/2024,telegram,"""MAN FUCK YOU AND FUCK YOUR GAME GOODBYE IM DELETING IT THIS TIME AND MY ACCOUNT"""
7444,11/18/2024,livechat,"""Customer always right"""
2109,11/18/2024,livechat,"""I just want $100 back"""
7407,11/18/2024,livechat,"""I’ve tried that already"""
7849,11/18/2024,livechat,"""I appreciate it I wasn't aware that account was still there I recent made withdrawal of 1000 3002 it all went to account ending in 5151. So I don't know what happened.  As long as 8306 is removed please 🙏."""
3777,11/18/2024,livechat,"""pay with visa"""
7927,11/18/2024,livechat,"""Just any pdf from bank from 26th to now? Just like a paycheck or something like that?"""
7742,11/18/2024,livechat,"""Registration spins"""
7487,11/18/2024,livechat,"""for any users?"""
1112,11/18/2024,livechat,"""Do you. See a pending dodgecoin transaction for me on the blockchain please"""
8070,11/18/2024,livechat,"""Hi it said my cash out failed"""
7250,11/18/2024,livechat,"""Ofcourse 🥳"""
8357,11/18/2024,livechat,"""Hi Ann it's Kayla here thank you for sorting my issue can you help if possible"""
7623,11/18/2024,livechat,"""Hey can you please acrivate my freespins please?"""
7168,11/18/2024,livechat,"""I just withdrawn and said Cash out failed after I confirm the address for my email but still took my money. From wondering if that withdrawel went through or not"""
7573,11/18/2024,livechat,"""This is disappointing. Thank you, I will close my account."""
7058,11/18/2024,livechat,"""i dont have it in the chouises"""
7415,11/18/2024,livechat,"""hello i tryed to cahs out my money but was cancelled"""
8062,11/18/2024,livechat,"""oh okey, thank you"""
7651,11/18/2024,livechat,"""I have j$ 25 free spin"""
7555,11/18/2024,livechat,"""never mind, if its too difficult to look into don't worry, i have just been meaning to follow this up since then..."""
7581,11/18/2024,livechat,"""I got the three scatters but no feature could you please look into please …"""
3343,11/18/2024,livechat,"""Hi, I tried to claim my jackpot spins but it wouldn't let me"""
503,11/18/2024,livechat,"""This was a few hours ago"""
7560,11/18/2024,livechat,"""I didn't know that I didn't send enough so there's no way I can get my money back"""
8385,11/18/2024,livechat,"""Why hasn't my money posted yet"""
7700,11/18/2024,livechat,"""So my whole $22 is gone and I can't play??"""
7601,11/18/2024,livechat,"""I’m sure it was"""
3977,11/18/2024,livechat,"""Dosnt say USD"""
7881,11/18/2024,livechat,"""but im not receiving any email"""
7885,11/18/2024,livechat,"""How many  bitcoin digital wallets do I have with you guys"""
7393,11/18/2024,livechat,"""Hello could you tell me my vip level and deposited a good amount past few weeks and I don't have a piggy bank nor any ofy free spins from bonus codes I input when depositing."""
7830,11/18/2024,livechat,"""I just cashed out and when I confirmed it thru my email it said failed but it took the money ?"""
7662,11/18/2024,livechat,"""lol. Thank you"""
7873,11/19/2024,livechat,"""Could you check my account to tell me if I can withdraw if I win the wager please ?"""
8021,11/19/2024,livechat,"""how does piggy cash work"""
8512,11/19/2024,livechat,"""Because Local transfer doesn’t say 3-14 business day"""
7700,11/19/2024,livechat,"""But it's said deposited like that for going on about 45 mins"""
7681,11/19/2024,livechat,"""Can You Help Me Please"""
8482,11/19/2024,livechat,"""I made a $50+ deposit but didn’t get bonus mania spins"""
7494,11/19/2024,livechat,"""MP5UgSVgapnP3WiA3AgeVnMUeFeWsnKraY"""
918,11/19/2024,telegram,"""Just right now I only played 100 spins not 200 and I won 489.30 but I only played 100 spins"""
713,11/19/2024,telegram,"""Hey the app is bugging out it said I had 50 free spins then the app rebooted now it’s not letting me use it"""
8127,11/19/2024,livechat,"""Hi can I get some free spins please"""
7449,11/19/2024,livechat,"""Water bill"""
7858,11/19/2024,livechat,"""What is government issued document"""
7670,11/19/2024,livechat,"""They told me there is a slight difference in my proof of address picture but there isnt"""
8532,11/19/2024,livechat,"""Will I eventually hit the break piggy bank or is it just another luck thing?"""
230,11/19/2024,telegram,"""i made a 71$ deposit but its not in yet"""
7749,11/19/2024,livechat,"""i just made a second deposit of 71$ for t5 bonus and piggy sppins, i havene treceived anything uy et"""
7681,11/19/2024,livechat,"""well i just had one deposit with piggy spinks like an hyour ago"""
7503,11/19/2024,livechat,"""Hi shouldn’t I have got the 3 spins with the bonuz mania with my last deposit"""
7389,11/19/2024,livechat,"""Otherwise I'd just keep going"""
7473,11/19/2024,livechat,"""Can You Please Make Note Of This Also"""
8147,11/19/2024,livechat,"""Okay yes I understand but you just transferred me to Jayden and he was looking into it for me"""
8277,11/19/2024,livechat,"""as a Curtosey can you please add in this is time"""
938,11/19/2024,livechat,"""It's not a bonus when I deposit the funds"""
7793,11/19/2024,livechat,"""are you there"""
7987,11/19/2024,livechat,"""Why my balance zero now ann?"""
7813,11/19/2024,livechat,"""And if it doesnt?"""
8177,11/19/2024,livechat,"""I just deposited money on my account and you have took the money but has not reflected on my account.  Why is that ?"""
7582,11/19/2024,livechat,"""she asked me to check my balance and did but it disconnected"""
8182,11/19/2024,livechat,"""Hi i tried to use both tournament any my free spins over the last week or so. Every time I do it just fails"""
8266,11/19/2024,livechat,"""Why didn't i get my 100 free spins?"""
159,11/19/2024,telegram,"""My jackpot spins won’t load"""
8200,11/19/2024,livechat,"""Umm … no where through the bonus does it specify that it has to be USD …?"""
8108,11/19/2024,livechat,"""Well I’m having trouble playing my jackpot mania games it just takes me to a blank screen"""
8350,11/19/2024,livechat,"""ok. I will check"""
2210,11/19/2024,livechat,"""So there's nothing I can do?"""
8435,11/19/2024,livechat,"""Ahh ok! Just didn’t want to lose my spins since it says I only have an hour twenty minutes to use them"""
273,11/19/2024,telegram,"""Hi I'm unable to play my jackpot mania spins"""
8643,11/19/2024,livechat,"""as in it’s going to be fixed before the 24 hours is up?"""
8670,11/19/2024,livechat,"""Hello my withdrawals don’t work"""
8010,11/19/2024,livechat,"""Yeah well they will expire il lose my extra jackpot dollars i paid for ?"""
8354,11/19/2024,livechat,"""Ok i cleared my browser and reatarted"""
8118,11/19/2024,livechat,"""I did forgot password"""
159,11/19/2024,telegram,"""Just wondering if my jackpot spins could be reset"""
1361,11/19/2024,livechat,"""I'm really going to need my money or just put it on my account so there's no issues because my husband did less of an amount yesterday and it went on there just fine it's like anybody that wins money off you guys you start just trying to rip them off"""
1422,11/19/2024,livechat,"""Whatever you sent me is not showing anything"""
8728,11/19/2024,livechat,"""Could you please help and see if I may be also able to get them and use them to"""
8838,11/19/2024,livechat,"""made 50 depo   no bonuz mania?"""
8857,11/19/2024,livechat,"""When I try to play my 20 freel spins .. it does nothing"""
7247,11/19/2024,livechat,"""So I can't verify cashouts"""
8125,11/19/2024,livechat,"""using visa....."""
8497,11/19/2024,livechat,"""good night"""
7667,11/20/2024,livechat,"""I was writing before you responded, sorry 🤦🏻‍♀️"""
373,11/20/2024,telegram,"""One second I had money in my account then it was gone"""
7994,11/20/2024,livechat,"""What does this mean?"""
373,11/20/2024,telegram,"""Slots"""
81,11/20/2024,telegram,"""can you reENABLE YM ACCcounty"""
743,11/20/2024,telegram,"""How come I can’t get any more Wednesday free spins"""
1309,11/20/2024,livechat,"""Everything iv deposited today if essentially for nothing now without myb30 spins"""
8583,11/20/2024,livechat,"""But still I'd like to play it"""
8122,11/20/2024,livechat,"""Ok that's cool I was looking forward to playing then and when that happened I felt that I didn't get to"""
8461,11/20/2024,livechat,"""I clicked spin 3 times and that was it. It was done"""
7969,11/20/2024,livechat,"""It did not work says it’s not supported"""
8565,11/20/2024,livechat,"""if your going to steal my winnings"""
1844,11/20/2024,livechat,"""This is a deposit months ago, not connected to this deposit not connected to the withdrawal, most importantly not able to be shown my name at the same time as the withdrawal information which you can see in that photo I already put there"""
7733,11/20/2024,livechat,"""Can you look and see if I was issued 20 fre spins today."""
8886,11/20/2024,livechat,"""Hello?????"""
7957,11/20/2024,livechat,"""hello I was selecting a different game and then all of a sudden my balance just disappeared"""
4560,11/20/2024,livechat,"""Well how do I do double or nothing with my winning"""
2788,11/20/2024,livechat,"""I beleive thats everything youve been more then helpfful actually is there any way you can change the money on ny account to USD"""
8318,11/20/2024,livechat,"""How do I deposit? I bought Bitcoin and sent them to the Bitcoin address it says to add funds from and I haven't received it"""
3499,11/20/2024,livechat,"""can i get some free spins?"""
9060,11/20/2024,livechat,"""When did they expire? I just barely received the email to confirm?"""
8829,11/20/2024,livechat,"""I need to review the withdrawal for several days."""
1038,11/20/2024,livechat,"""I just need a copy of my chat with jen sent to my email. It was Supposed to have been sent already"""
8819,11/20/2024,livechat,"""Hi it says wagering is complete"""
8071,11/20/2024,livechat,"""I didn't even get to tap"""
8006,11/20/2024,livechat,"""This is the second time now"""
7779,11/20/2024,livechat,"""I took all of the steps I was told to take regarding why my bonus games won’t play. I have activated them, signed in & out of my account, cleared my cashe in my browser, switched from WiFi to data and they still don’t play"""
8937,11/20/2024,livechat,"""Agent please"""
8237,11/20/2024,livechat,"""Will do.. Good day"""
8994,11/20/2024,livechat,"""Yes it let me activate them but it's acting as if I don't have bonus spins.. I tried the tap the pot and I'm having the same issue"""
9052,11/20/2024,livechat,"""I wait for that long time why are you no problem with me? You’re no problem from you. No deposit for me. I put money and a long time and Ana my account."""
1843,11/20/2024,livechat,"""No it showed me the same thing when I tried yesterday so it must have been someone else"""
7800,11/20/2024,livechat,"""This is all it says"""
8212,11/20/2024,livechat,"""There isn't anywhere to choose that ingame"""
8036,11/20/2024,livechat,"""Is it because i didnt click on the promotion when made deposited?"""
9059,11/20/2024,livechat,"""No, I deposit three times yes but I play only two times"""
8621,11/20/2024,livechat,"""What time? I said the time before now it’s ran out but it’s not in??"""
8539,11/20/2024,livechat,"""I have done more than that"""
8246,11/20/2024,livechat,"""Again, I won free spins, won NOTHING, then again like two minutes later, won NOTHING"""
7938,11/20/2024,livechat,"""Can i not get the 100$ back atleast"""
7850,11/20/2024,livechat,"""Yes no problem"""
9152,11/20/2024,livechat,"""i I know if spins are played or not"""
8729,11/20/2024,livechat,"""im not clicking on it"""
9048,11/20/2024,livechat,"""It didn't let me play started talking about I needed to upload money"""
8053,11/20/2024,livechat,"""I’m wanting a different set of free spins please"""
8963,11/20/2024,livechat,"""i should have a lot of Wednesday spins.  I’m not understanding this"""
7891,11/20/2024,livechat,"""at one time?"""
7927,11/20/2024,livechat,"""Ok. That's not what happened. It crashed and reset"""
7835,11/20/2024,livechat,"""I lost my free spins"""
8698,11/21/2024,livechat,"""Search this girl"""
1605,11/21/2024,livechat,"""Trying to cashout  but having troule"""
2014,11/21/2024,telegram,"""The winnings from the free spins. Can I convince on in playing on the same game?"""
8082,11/21/2024,livechat,"""Hesabımı Google ile oluşturdugum için isim soy isimde ufak bı yanlışlık var"""
184,11/21/2024,telegram,"""Is the website down today?"""
2016,11/21/2024,telegram,"""Yes I won bet coin on one game and then on the other free spins I realized I could use USD instead. So I had won some in btcn and some in cash. The winnings in cash I played or wagered on the games u mentioned. The Bitcoin was still showing as an available balance to withdraw"""
8743,11/21/2024,livechat,"""can I leave this chat to check the name"""
161,11/21/2024,telegram,"""Playing blackjack just now screen blinked said “something went wrong “ zeros out my balance"""
8267,11/21/2024,livechat,"""Yes I won 100 and something with my spins how do I get that to where I can withdrawl"""
8675,11/21/2024,livechat,"""Omg! Yes thank you!!!! Jen"""
184,11/21/2024,telegram,"""Yesterday my account was disabled and then fixed but the site kept crashing"""
4506,11/21/2024,livechat,"""I'll check rn"""
5297,11/21/2024,livechat,"""Ok nice to no"""
