id_user,timestamp,source,message
2449,11/7/2024,livechat,"""Was wanting to know why I keep getting rejected for my documents that have my name in full and account number . I want my damn money"""
6554,11/7/2024,livechat,"""So it hasn't been sent by thr payment provider"""
2746,11/8/2024,livechat,"""Can I please get my free spins that I missed"""
2745,11/8/2024,livechat,"""Why has my account been disabled"""
3448,11/8/2024,livechat,"""I never received my Wednesday free spins"""
3597,11/8/2024,livechat,"""THEY WONT DO SHIT"""
539,11/8/2024,telegram,"""Changed from Samsung to iPhone. Should I update my email address to my iCloud?"""
164,11/8/2024,telegram,"""Just need to check on a Bitcoin deposit"""
1341,11/8/2024,telegram,"""You guys have done it several times before though"""
164,11/8/2024,telegram,"""Okay thank you and sorry"""
3112,11/8/2024,livechat,"""i feel like my winnings are a bit low"""
2480,11/8/2024,livechat,"""Didn’t resolve issue"""
5136,11/8/2024,livechat,"""Can you look at my account"""
2374,11/8/2024,livechat,"""I have Open my Account with this offer"""
1337,11/8/2024,telegram,"""Hi, I hate to take the time to do this, but can you check to see if maybe there was an error with my last BJ hand, bet ID: 810c4393\nBecause my balance was 0.4 LTC, I bet 0.2 and it was a push.\nThen I bet 0.2 again and when I was unable to double down, I realized it was saying I only had 0.1 LTC left in my balance"""
3424,11/8/2024,livechat,"""whats the maxium i can wager at any slot"""
3942,11/8/2024,livechat,"""can we see if i have any that can be re added plz id really appreciate it"""
3211,11/8/2024,livechat,"""So if I'm done with the bonus why can't I play my money"""
1020,11/8/2024,livechat,"""Always deposit 100.00 even tried 110 and it still disabled or shuts me down in a game"""
6375,11/8/2024,livechat,"""Yes I received the processed email on the 3rd. The status also has been marked as processed for about 4 days now. There was no pending documents asked of me. I think it is time for the support team, thank you Dave."""
3571,11/8/2024,livechat,"""Why I need them right now"""
3239,11/8/2024,livechat,"""Where is my money and why did my withdrawal cancel"""
2959,11/8/2024,livechat,"""Hey they said I had 2or 3 more boneses for my bday"""
297,11/8/2024,telegram,"""Can you pls check if i have pending deposit?"""
578,11/8/2024,telegram,"""Thank you"""
579,11/8/2024,telegram,"""Hey I can’t play jackpot mania???"""
2793,11/8/2024,livechat,"""Why you canceld my widraw"""
2637,11/8/2024,livechat,"""And?!?!?!?"""
222,11/8/2024,telegram,"""I hit the jackpot the other day in the mania and wasn’t paid out"""
2812,11/8/2024,livechat,"""I undstand I did use two rewards today"""
222,11/8/2024,telegram,"""Where can I check my history of jackpot mania days"""
593,11/8/2024,telegram,"""My 75 free spins aren't working"""
592,11/8/2024,telegram,"""Why my account is disabled"""
861,11/8/2024,livechat,"""I can't get the games to open up all all it shows something went wrong"""
2747,11/8/2024,livechat,"""btc adress"""
3558,11/8/2024,livechat,"""did I not qualify for Friday cash bonus"""
3439,11/8/2024,livechat,"""Ok so all is working Fine again? I ll cashout 100 and keep the Rest and Play"""
3424,11/8/2024,livechat,"""that the withdrawl has failed to my Credit Card"""
3374,11/8/2024,livechat,"""Can I talk to someone for withdrawals pls"""
3457,11/8/2024,livechat,"""Dont Cash out now pls😉"""
3754,11/8/2024,livechat,"""I want to know why you guys   are delaying my withdrawal. All documents have been approved except back of credit card it's still pending for no reason"""
2603,11/8/2024,livechat,"""Hello how are you today?"""
2911,11/8/2024,livechat,"""Deposit not reflecting"""
2006,11/8/2024,livechat,"""That's a lot"""
3978,11/8/2024,livechat,"""What I should've do?"""
3507,11/8/2024,livechat,"""Hey Nicholas"""
3058,11/8/2024,livechat,"""How much can I cashout?"""
890,11/8/2024,livechat,"""could I get a set"""
3203,11/8/2024,livechat,"""I mean I put a lot of money on here to not win anything"""
3551,11/8/2024,livechat,"""Hi sorry we got disconnected"""
3657,11/8/2024,livechat,"""I haven’t even gotten a 10 spin or nothing"""
3107,11/8/2024,livechat,"""And it just happened again at 6 dollars"""
3763,11/8/2024,livechat,"""I need someone e"""
3667,11/8/2024,livechat,"""Man you guys are getting a really bad review I won 1500 u took that after that I played that j money thing won over 200 and something said the minor I haven't seen that"""
3543,11/9/2024,livechat,"""Did they pay me yet ?"""
2887,11/9/2024,livechat,"""Didn’t see it"""
2966,11/9/2024,livechat,"""That's strange, it is a pre paid card bought for this purpose. The card is only for online gambling and sports betting."""
2704,11/9/2024,livechat,"""I'm sorry I didn't know that"""
2687,11/9/2024,livechat,"""Here goes nothing , till next time Levi , love you  , be in touch soon ,thanks again you deserve a raise"""
3533,11/9/2024,livechat,"""I was just chatting with you guys about 3 minutes ago and I was playing a game and I got out of my game and I went to go into another and it went into a glitch and when I came back to my homepage all my money was gone you guys suggested to me a few things that I should do to see if my money would come back but it didn't"""
5991,11/9/2024,livechat,"""i didnt attempt doing that"""
3328,11/9/2024,livechat,"""yeah me too , but it’s like I wasted my life the last 20yrs , this would have been the time to live with both incomes and kids out of house"""
3752,11/9/2024,livechat,"""you can see I’ve been with bot stars a long time"""
3118,11/9/2024,livechat,"""Ill send u the screen shot i took 1 sec"""
4008,11/9/2024,livechat,"""Okay well if I sent the wrong amount on accident can you pls replace with a bonus"""
279,11/9/2024,telegram,"""Hey can you tell me If my cashout is correct it says failed"""
5178,11/9/2024,livechat,"""the last agent got angry and terminated the conversation"""
3394,11/9/2024,livechat,"""I made a deposit and became lucky m mom told me about it"""
647,11/9/2024,telegram,"""I did not play that game. I just went to it, but I never played it."""
647,11/9/2024,telegram,"""I had $200 or better in my account and I didn’t go to and it says that I played on roulette and I did not play roulette. It took all my money. I want my money back in my account. I did not play roulette. I opened up the account. I did not play it at all, and Some took my money."""
642,11/9/2024,telegram,"""I’m out of patience. My Patience ended 12 hours ago!"""
646,11/9/2024,telegram,"""Thanks"""
2124,11/9/2024,livechat,"""Yes I have & still haven’t received credit in my account"""
649,11/9/2024,telegram,"""Your website said if I make a deposit it would be matched 100% up to 100 dollars+180 free spins"""
649,11/9/2024,telegram,"""Your not a bot your a actual person"""
2988,11/9/2024,livechat,"""great, thank you"""
3019,11/9/2024,livechat,"""Hello there"""
3383,11/9/2024,livechat,"""It's from me depositing"""
4097,11/9/2024,livechat,"""What the minimum"""
4005,11/9/2024,livechat,"""Can you closed my old account"""
3706,11/9/2024,livechat,"""I am not getting my fund?"""
3414,11/9/2024,livechat,"""I am so just really wanting to know if your casino will be the best I can spend money with I hope you can help me with a good bonus"""
658,11/9/2024,telegram,"""Oh I thought you were a hero 💔"""
3528,11/9/2024,livechat,"""Yes then made another deposit"""
3983,11/9/2024,livechat,"""Where is mine this week???"""
3258,11/9/2024,livechat,"""Can u manually look what else u need from me?"""
4104,11/9/2024,livechat,"""Active 20 free spin you thanks"""
3904,11/9/2024,livechat,"""Why is my account disabled"""
3662,11/9/2024,livechat,"""Even if i deposited USDT?"""
234,11/9/2024,telegram,"""hi! I won the minor jackpot :) is there a max cash out once my playthrough is met?"""
3688,11/9/2024,livechat,"""I don't have multiple accounts"""
3912,11/9/2024,livechat,"""I’m still here"""
2929,11/9/2024,livechat,"""Well, I did that like five times today, but one of them didn’t go through. Can you please look into it for me? I have photos of everything"""
4145,11/9/2024,livechat,"""This isn’t u guys"""
1577,11/9/2024,livechat,"""Hello I cashed out twice and the first one says it's been processed but it's not showing up in my cash app and the second one is still pending which I understand it takes a little time but the one that has been processed is not been deposited into my cash app"""
3515,11/9/2024,livechat,"""Hi I can't withdraw my winnings because"""
3127,11/9/2024,livechat,"""my Account"""
1412,11/9/2024,telegram,"""U guys said it would be available to me Thursday but it wasn't"""
1412,11/9/2024,telegram,"""Was wondering if you could help me with any kind of bonus or freeplay"""
3794,11/9/2024,livechat,"""where is the button on screen plz"""
5040,11/9/2024,livechat,"""i have no utility bill as i only rent a room"""
2697,11/9/2024,livechat,"""My account is disabled"""
3927,11/9/2024,livechat,"""What do I need to do to complete my withdrawal"""
3507,11/9/2024,livechat,"""i never got it though"""
2864,11/9/2024,livechat,"""Okay but if it's not even popping up on my dashboard how can I even check on it's progress on the explorer?"""
3118,11/9/2024,livechat,"""Im a custumer for christ sake"""
4173,11/9/2024,livechat,"""I had before and it was declined"""
4969,11/10/2024,livechat,"""Thats just want to text this quick withdrawal i read about make sure its all legit before i keep depositing and playing ."""
2784,11/10/2024,livechat,"""my cashout still pending"""
5463,11/10/2024,livechat,"""I dont have any other id"""
3315,11/10/2024,livechat,"""Hello my account is disabled when I try to log in"""
3356,11/10/2024,livechat,"""fuck you god damn fucking thieves"""
3016,11/10/2024,livechat,"""I made ethreum deposit yesterday that i never recieved"""
5579,11/10/2024,livechat,"""Hello Lisa"""
3802,11/10/2024,livechat,"""i dont think its on my side iim just trying to not freak out right now"""
2575,11/10/2024,livechat,"""So then.\nPlease explain to me why every other transaction the fee.Taken was the average and this one is only one seventh of that lake who decided to take the cheapest option to send this funds"""
6158,11/10/2024,livechat,"""I'm having technical difficulties"""
3861,11/10/2024,livechat,"""Hey Lisa I think I should’ve received a free bomus"""
2779,11/10/2024,livechat,"""That's the address deposited to"""
4031,11/10/2024,livechat,"""So im gonna try to cancel and withdraw k? Ill wager though"""
3134,11/10/2024,livechat,"""what is screenshot payment method?"""
3329,11/10/2024,livechat,"""for your help and taking the time to help me out have a great day and sure thing"""
6174,11/10/2024,livechat,"""I haven't got an email from use but my account has all the green ticks"""
4235,11/10/2024,livechat,"""I have 2 documents that wasint aproved . 1 the adress on my license is my moms adress and ive moved"""
3587,11/10/2024,livechat,"""on this casino"""
3206,11/10/2024,livechat,"""I Haven’t Received An Emails"""
2138,11/10/2024,livechat,"""Oh no. So I just lost all that money?"""
3907,11/10/2024,livechat,"""Where is my Money now?"""
2130,11/10/2024,livechat,"""Hi, my account is disabled. Can you fix this"""
4116,11/10/2024,livechat,"""Bonus request"""
3281,11/10/2024,livechat,"""You remember my issue earlier?"""
725,11/10/2024,telegram,"""How do I get a bonus code"""
723,11/10/2024,telegram,"""The games would not load"""
713,11/10/2024,telegram,"""Why can’t cash out my bitcoin"""
2360,11/10/2024,livechat,"""Okay can you add something for the deposit that wasnt enough? Idc if it's like 10 freespins or something"""
728,11/10/2024,telegram,"""I sent a deposit but still hasn’t posted"""
68,11/10/2024,telegram,"""Is that actually Colin??"""
3714,11/10/2024,livechat,"""I'm missing an eth tx"""
3116,11/10/2024,livechat,"""Why are my withdrawl canceld??"""
1857,11/10/2024,livechat,"""Jmos mulm ms mila ❤"""
1776,11/10/2024,livechat,"""Ill double check the details now"""
3318,11/10/2024,livechat,"""Ahh .I'll jus suck it up again .it's cool"""
1038,11/10/2024,telegram,"""If the fairness was true wouldn’t I get something in return ? Like literally , I spin 70 times on a game and win back 3 percent of bets played , buying 20 bonuses in a row and lose every one of them ? I don’t know, I’m not doubting ur team or who regulates ur game fairness, but maybe some kinds of kick back rewards other than two spins worth on the lowest bet and on the weakest games only? Sorry for taking ur time , I’ll let you go , Goodmorning and enjoy your day"""
1038,11/10/2024,telegram,"""Is the telegram promotion available now? It said if I download it’s a bonus of 50 spins, also , I’ve spend thousands on this casino and the winnings have been horrible, I don’t know why but it seems like it’s not a winning casino , it’s crazy how bad the slots AND cards are , sorry to bug you with my frustrations but I am annoyed how much money I’ve thrown into ur casino and the bonuses are less and less and less , now I can’t even get my spins from ur promotion that said download and collect 50 spins for using telegram"""
4280,11/10/2024,livechat,"""I need to withdraw money but only have $48 in my account. How can remedy this?"""
2923,11/10/2024,livechat,"""I dont want to take this to a legal case, you say it was closed due to responsible gambling reasons while it shouldnt even be allowed to open an account in that period. I lost alot of money at multiple casino's and im now asking all of them for a small compensation instead of taking it to court."""
5810,11/10/2024,livechat,"""Did you look into this or what"""
1699,11/10/2024,livechat,"""I've never had this with any other online casino"""
2936,11/10/2024,livechat,"""That's a total scam . Already 40 times is crazy but then u put a time on that when if ur someone who has a job and can't........nevermind....pointless to waste my time smh . Thanks"""
991,11/10/2024,livechat,"""I have made several deposits before literally two days ago infact and I have never had a problem it says it went through can you check on it for me please"""
4221,11/10/2024,livechat,"""perfect, thank you for your help!"""
3872,11/10/2024,livechat,"""No j can not abel aces anithing i can try from other phone"""
4193,11/10/2024,livechat,"""If it was ur money u would want it fixed"""
3509,11/10/2024,livechat,"""Like how does this shit always happen to me"""
3831,11/10/2024,livechat,"""What's the difference"""
3669,11/10/2024,livechat,"""Ok but is there a reason that my bank isn't able 2 track the funds at all??"""
3779,11/10/2024,livechat,"""Doesnt work"""
3743,11/11/2024,livechat,"""Hi sorry I'm trying to find out if I filled right account details on Friday to get my withdrawal please. It should b in my account by now"""
3892,11/11/2024,livechat,"""include pokies? Thanks"""
4257,11/11/2024,livechat,"""Hey I am waiting on a withdrawl and you said you had processed your end but I contacted the bank and they said nothing in there"""
3025,11/11/2024,livechat,"""Dogecoin has skyrocketed in the last few hours, but I still deposited more than the minimum requirement."""
788,11/11/2024,telegram,"""I don't have any other accounts"""
1337,11/11/2024,telegram,"""I'm not sure if you're trying to get someone back on with me or what but what I was trying to finish up ended up turning into something it wasn't meant to be, started heading to the left field while I was trying to explain what I wanted clarification with.  So that's why it's taking so long. Not to mention I started driving too"""
1618,11/11/2024,livechat,"""connect me"""
4407,11/11/2024,livechat,"""No i dont think so"""
3967,11/11/2024,livechat,"""All I clicked was collect*"""
3704,11/11/2024,livechat,"""I'm speaking with gaming commission now so it's to late. My lawyer is gona have fun with u guys ."""
1761,11/11/2024,livechat,"""Can I speak to the head supervisor"""
3043,11/11/2024,livechat,"""Ohh okay so only when we withdrawal we get verified? Is that correct?"""
2783,11/11/2024,livechat,"""All my win is just gone"""
3522,11/11/2024,livechat,"""The picture you sent me shows thaat i recieved the $220 cash out only"""
316,11/11/2024,telegram,"""I was in the middle of a game and halfway through a big win and the game errored out. I have a screen ahot"""
3719,11/11/2024,livechat,"""how do I withdraw"""
243,11/11/2024,telegram,"""From my calculations I should’ve received about $125 in LTC cashback as well as the 200+ dollars I got on the Dodge deposit"""
811,11/11/2024,telegram,"""Thank you kind sir"""
811,11/11/2024,telegram,"""Says Cash out failed"""
3506,11/11/2024,livechat,"""can I speak  with real customer?"""
4247,11/11/2024,livechat,"""Verifcate my acc"""
4304,11/11/2024,livechat,"""Is on 7 nov"""
1499,11/11/2024,livechat,"""Ok great ty"""
1281,11/11/2024,livechat,"""My money sent how come I haven't received it yet"""
830,11/11/2024,telegram,"""I changed my phone number I’d like to update it"""
1222,11/11/2024,telegram,"""My account balance was changing anyhow so I logged out and log back in and notice my account balance down"""
1343,11/11/2024,livechat,"""I didnt received the 25% cashback"""
3360,11/11/2024,livechat,"""I havnt used them on a real casino!"""
4094,11/11/2024,livechat,"""I didn’t receive the 25% bonus"""
4538,11/11/2024,livechat,"""Than i want my money back before i make a trubble for you"""
3970,11/11/2024,livechat,"""25% cash back"""
4371,11/11/2024,livechat,"""trust me i have a lot of fans that watch me"""
3391,11/11/2024,livechat,"""similar details also?"""
1091,11/11/2024,livechat,"""pls send me to a specialised person, i got a link before but that does not work right now"""
3722,11/11/2024,livechat,"""I now don't feel safe having an account on because don't know what other information has been stolen and my data my be at risk as well as my bank details"""
739,11/11/2024,livechat,"""It says pending"""
4169,11/11/2024,livechat,"""I already tried activating it myself but it didnt activate"""
3954,11/11/2024,livechat,"""Lol okay that’s crazy but alright thanks"""
3189,11/11/2024,livechat,"""That was a promotion all weekend"""
3789,11/11/2024,livechat,"""according to what I get"""
3476,11/11/2024,livechat,"""How much more do I have to bet before I can cash out"""
4324,11/11/2024,livechat,"""i lost a lot. What do you mean? Every time I loaded, I lost"""
4584,11/11/2024,livechat,"""the payment was done and booked and here it’s cancelled"""
3288,11/11/2024,livechat,"""I had no idea i thought the bonus is the last money on the account"""
3901,11/11/2024,livechat,"""As this does not reflect what happened, especially when you started saying you saw no game rounds on blackjack"""
4492,11/11/2024,livechat,"""Ok let me try n sign in."""
3691,11/11/2024,livechat,"""Well I used my promo code when I deposited money on to my account"""
4147,11/11/2024,livechat,"""Hi. Will you help me with the freespins, please? Promo CHIPY35"""
3787,11/11/2024,livechat,"""hi Dave, I have sponek with support about my money disapearing from my account"""
3340,11/11/2024,livechat,"""So what you are asking me to ask PayPal if there is a payment coming to an address I have never used"""
4271,11/11/2024,livechat,"""can transfer to other agent"""
4592,11/11/2024,livechat,"""and I am dead set sick to death of it just pay me my money already"""
3625,11/11/2024,livechat,"""where on the TOS does it say to not play my spins on certain ip adresses???"""
4198,11/12/2024,livechat,"""really nah I want my winnings deposited into. my bank now then im fucking dead set sick of being fucked around"""
3675,11/12/2024,livechat,"""As of right now how much is 0.0001 worth in USD"""
3677,11/12/2024,livechat,"""forgot to click send"""
3264,11/12/2024,livechat,"""what did you send"""
3872,11/12/2024,livechat,"""I never received the 3rd set of my sign up free spins"""
2460,11/12/2024,livechat,"""I swear that is the craziest thing I've ever heard of I've literally been trying to get this thing since it's started and now that I've hit it the fact that because I used the gamble feature and  landed on it so I can't get it is really disheartening considering how many times I have played and how much money I have spent on this app"""
4243,11/12/2024,livechat,"""Like I don’t need to do anything else?"""
2129,11/12/2024,livechat,"""It used to be that $5 was the minimum you could deposit when did that change"""
2701,11/12/2024,livechat,"""Another thing is there's no option for the United States in your list of countries that's where I'm from and somehow I clicked Algeria and I don't it won't let me change it so can you talk me through that process I left a note with my ID that said I'm from Ohio in the United States"""
3254,11/12/2024,livechat,"""give  me my money"""
3713,11/12/2024,livechat,"""Withdrawal to PayPal wallet,"""
4191,11/12/2024,livechat,"""Still not working"""
1245,11/12/2024,livechat,"""Okay cool thank you heaps for your help , early Xmas for me 😂😂"""
904,11/12/2024,telegram,"""I would like to play but i dont understand it"""
4264,11/12/2024,livechat,"""Hello, I was directed to having to edit my profile before I can play any games and now it wanted me to fill in my profile information and it froze up on me and your guys are the ones that changed it not me. Do I put my information in please"""
3393,11/12/2024,livechat,"""I did not fill that in"""
3721,11/12/2024,livechat,"""It's says my account is disabled"""
4168,11/12/2024,livechat,"""can you return the money to my account"""
3343,11/12/2024,livechat,"""Ok I’ll keep waiting then ;)"""
